1,0.267,4,0.613,1,0.324,0,283.678,0,291.68281,0,163.931,-5.51,no
4,0.53,4,0.432,0,0.438,6.269,299.148,0,329.40363,0,144.005,-8.135,no
0,0.471,4,0.784,0,0.562,0,255.623,0,259.99628,0,93.384,-5.652,no
5,0.238,4,0.168,0,0.327,0.177,163.654,0,168.33261,0,141.063,-3.438,no
2,0.355,4,0.465,0,0.269,0,188.418,0,200.28036,0,97.077,-7.405,no
5,0.794,4,0.703,0,0.682,3.75,165.523,0,179.59138,0,168.024,-8.754,no
2,0.002,4,0.479,1,0.275,0,249.139,0,251.50649,0,86.2,-10.792,no
0,0.758,1,0,1,0.667,0.34,189.492,0,194.53342,0,71.513,-14.914,no
7,0.691,4,0.666,1,0.446,0.171,221.269,0,225.35791,0,120.115,-5.232,no
9,0.205,1,0.148,0,0.493,0.229,249.342,0,258.32444,0,184.879,-9.207,no
7,0.651,4,0.419,1,0.604,0.09,212.538,0,219.79383,0,130.02,-6.106,no
1,0.797,4,0.997,1,0.607,0.636,250.749,0,250.74893,0,107.989,-5.32,no
2,1,4,0.945,1,0.991,0.502,210.036,0,214.72608,0,99.101,-16.003,no
8,0.415,4,0.199,1,0.498,2.38,155.202,0,161.95873,0,159.434,-11.271,no
1,0.033,4,0,0,0.224,9.433,718.658,0,776.25424,0,38.14,-28.684,no
2,0,4,0.3,1,0,0,419.248,0,435.09506,0,127.963,-9.669,no
6,0.642,1,0.899,0,0.574,0,158.157,0,167.00036,0,195.338,-18.653,no
2,0.827,4,0.967,1,0.779,0.403,172.362,0,182.5171,0,241.715,-12.337,no
4,0.461,4,0.834,0,0.322,0,130.089,0,130.08934,0,135.011,-7.103,no
0,0.651,3,0.517,1,0.624,0.157,301.279,0,324.30975,0,80.04,-9.989,no
1,0.394,4,0.631,0,0.384,0.142,489.494,0,497.50159,0,171.459,-6.15,no
9,0.048,4,0.216,1,0.318,0.231,188.308,0,195.49995,0,85.916,-8.828,no
8,0.516,3,0.662,1,0.749,0,372.924,0,372.92363,0,89.41,-14.242,no
0,0.64,4,0.484,1,0.612,0.322,288.845,0,295.94077,0,94.86,-7.449,no
11,0,4,0.813,0,0.086,0,214.732,0,227.47383,0,90.666,-7.436,no
0,0.006,4,0.175,1,0.268,2.839,365.296,0,377.0771,0,103.804,-20.068,no
1,0.885,4,0.913,1,0.835,3.088,661.438,0,678.89587,0,80.082,-14.64,no
4,0.697,4,0.694,0,0.511,0,444.836,0,460.69506,0,125.013,-15.298,no
0,0,4,0,1,0,0.845,377.452,0,384.67873,0,149.986,-15.607,no
4,0.594,4,1,0,0.409,0.222,201.95,0,204.61669,0,89.966,-4.782,no
10,0.338,5,0.914,0,0.459,0,516.023,0,531.74812,0,129.998,-7.025,no
10,0.819,4,0.444,1,0.701,0,174.388,0,181.99465,0,97.537,-11.915,no
6,0,4,0.665,0,0.28,3.64,300.884,0,307.51302,0,98.023,-6.173,no
1,0.415,4,0,1,0.373,0.354,217.693,0,232.51546,0,78.501,-12,no
1,0.38,4,0.805,0,0.562,0.984,214.825,0,226.19383,0,146.016,-5.412,no
0,0.721,4,0.045,1,0.722,0,168.356,0,176.37832,0,87.994,-13.485,no
11,0.617,1,0.043,0,0.483,0.289,171.265,0,174.70649,0,136.494,-7.199,no
11,0.726,5,0.781,0,0.543,0.996,283.591,0,285.70077,0,82.679,-11.533,no
8,0.162,4,0.349,0,0.168,6.658,426.864,0,471.74485,0,139.019,-14.819,no
9,0.099,4,1,1,0.456,0.392,553.488,0,617.53424,0,124.824,-16.496,no
9,0.584,3,1,0,0.522,0,247.896,0,258.61179,0,101.793,-5.394,no
7,0.125,4,0.504,1,0.186,0.258,181.197,0,193.64526,0,134.012,-9.386,no
10,0,4,0.357,0,0,0,93.309,0,93.30893,0,98.661,-4.322,no
6,0.508,4,0.35,0,0.477,0.183,505.818,0,514.63791,0,136.923,-7.809,no
2,0.732,4,0,1,0.712,2.009,152.34,0,160.07791,0,98.789,-27.183,no
6,0.748,4,0,0,0.657,0.179,268.283,0,272.92689,0,80.064,-6.223,no
11,0.596,4,0.964,1,0.571,0.219,210.768,0,229.01506,0,85.194,-7.09,no
6,0.739,4,0.866,1,0.705,0.316,170.162,0,175.59465,0,122.722,-15.301,no
4,0.462,4,0.459,1,0.63,0.376,669.095,0,706.40281,0,116.998,-14.288,no
7,0.368,4,0.727,1,0.591,2.932,215.388,0,220.682,0,123.958,-10.12,no
4,0,4,0.637,1,0,0.148,185.364,0,185.36444,0,100.01,-5.995,no
11,0.622,4,0,1,0.522,0,434.579,0,444.73424,0,127.988,-8.948,no
0,0.054,3,1,0,0.286,0.159,434.753,0,442.51383,0,93.352,-9.761,no
11,0.649,3,0.297,0,0.691,0.182,222.244,0,226.11546,0,67.826,-9.908,no
7,0.83,1,0,1,0.643,0.16,120.036,0,133.58975,0,147.948,-11.278,no
0,1,4,0.731,1,0.758,2.072,313.51,0,319.05914,0,151.26,-12.626,no
2,0.011,4,1,1,0.241,0,241.046,0,245.28934,0,109.967,-9.542,no
10,0.182,4,0.839,0,0.617,3.007,513.916,0,519.3922,0,128.069,-10.033,no
4,0.689,4,1,1,0.591,0.171,228.299,0,252.23791,0,108.885,-10.665,no
1,0.384,4,0.179,1,0.384,0.39,131.146,0,136.88118,0,147.355,-8.008,no
11,0.499,4,0.419,0,0.503,3.791,259.036,0,289.33179,0,167.04,-17.869,no
8,0.448,4,0,0,0.48,0.321,253.841,0,270.47138,0,119.758,-10.71,no
2,0.412,4,0.576,1,0.604,6.676,293.03,0,305.78893,0,140.087,-7.666,no
7,0.361,5,1,1,0.291,0,182.622,0,182.62159,0,116.247,-6.075,no
1,0.373,3,0.774,1,0.277,2.746,221.263,0,225.2273,0,135.653,-4.28,no
10,0.587,1,0.254,1,0.567,0.386,103.851,0,113.78893,0,152.012,-19.155,no
7,0.621,4,0.964,1,0.686,4.656,158.064,0,169.40363,0,144.032,-10.506,no
2,0.011,4,0.905,1,0.433,0,168.182,0,172.06812,0,109.222,-5.752,no
4,0.236,4,0.825,0,0.294,8.777,163.184,0,171.54567,0,110.994,-10.976,no
2,0.734,4,0.276,1,0.6,0.247,135.001,0,146.20689,0,117.574,-8.95,no
0,0.304,4,0.528,0,0.349,0.334,151.324,0,161.35791,0,167.843,-6.559,no
2,0.604,7,0.457,1,0.705,3.477,164.171,0,178.88608,0,155.655,-18.946,no
7,0.753,5,1,1,0.736,0.101,354.615,0,363.57179,0,91.971,-8.89,no
5,0.223,3,0.674,1,0.356,0.42,167.027,0,171.88526,0,118.126,-7.959,no
1,0.903,3,0.22,1,0.534,0.403,245.557,0,257.61914,0,124.38,-13.506,no
1,0.49,4,0.685,1,0.351,0,181.801,0,185.25995,0,141.005,-7.437,no
11,1,4,0.384,0,0.81,0.902,349.124,0,354.45506,0,128.989,-6.018,no
10,0.434,3,0.851,0,0.541,0,215.29,0,220.96934,0,101.861,-11.145,no
4,0.727,4,0.953,0,0.525,0.363,214.756,0,226.06322,0,90.49,-9.176,no
1,0.563,1,0,1,0.515,0,206.739,0,216.63302,0,147.977,-4.291,no
2,0.645,4,0.73,1,0.651,0.192,217.368,0,221.59628,0,97.318,-22.987,no
6,0.207,1,0,1,0.33,2.107,114.788,0,123.71546,0,132.41,-18.139,no
4,0.178,4,0,1,0.223,0.098,350.197,0,350.1971,0,120.084,-6.952,no
2,0.383,4,0,0,0.482,0.209,592.765,0,602.90567,0,46.079,-24.985,no
7,0.076,3,0.803,1,0.532,0,260.104,0,270.78485,0,117.125,-7.363,no
7,0.118,4,0.27,1,0.29,0.154,325.764,0,328.80281,0,136.832,-8.445,no
1,0.121,1,0.362,0,0.371,0,325.904,0,347.97669,0,99.993,-5.199,no
7,0.591,4,0,1,0.602,0.316,216.16,0,223.9473,0,119.301,-7.417,no
3,0.37,4,0.473,0,0.356,0.88,210.129,0,220.57751,0,132.971,-7.916,no
9,0.454,4,0.539,1,0.248,0.132,233.906,0,239.75138,0,113.445,-6.769,no
11,0,4,0.454,0,0.25,0,172.228,0,181.81179,0,183.791,-10.819,no
11,0.1,7,0.255,0,0.439,0.073,166.655,0,171.7024,0,118.594,-4.774,no
4,0.222,4,0.934,0,0.402,0.403,191.646,0,198.66077,0,123.853,-8.393,no
5,0.34,4,0.947,1,0.545,0.399,165.622,0,179.51302,0,101.151,-10.23,no
8,0.026,4,1,1,0.184,2.659,175.647,0,181.39383,0,121.991,-9.098,no
11,0.067,4,0.231,0,0.454,2.99,111.113,0,114.99057,0,175.877,-11.582,no
6,0,1,0,0,0.282,2.49,50.782,0,50.78159,0,98.199,-6.551,no
10,0.455,4,0.91,0,0.511,1.025,637.626,0,643.36934,0,100.275,-12.468,no
1,0.658,4,1,0,0.755,0,303.333,0,303.33342,0,122.94,-4.8,no
9,0.604,4,0.521,0,0.475,1.106,212.294,0,225.59302,0,130.019,-11.709,no
11,0.557,4,0.428,0,0.62,0,379.896,0,386.32444,0,130.984,-6.58,no
2,0.805,3,0.247,1,0.736,0.195,159.817,0,172.32934,0,121.354,-17.488,no
9,0.47,4,0.78,0,0.565,0.694,398.884,0,410.90567,0,241.309,-13.36,no
3,0.316,1,0,1,0.395,0.125,185.713,0,188.73424,0,100.459,-11.806,no
1,0,4,0.834,0,0.117,0,217.338,0,217.33832,0,140.02,-5.891,no
0,0.384,4,1,1,0.517,0,257.28,0,257.27955,0,90.098,-5.413,no
6,0.061,4,0.373,0,0.466,0.164,173.087,0,178.75546,0,145.223,-16.766,no
2,0.438,4,0.91,1,0.599,0,221.634,0,225.95873,0,111.929,-4.338,no
9,0.139,4,0.4,0,0.253,0,189.466,0,189.46567,0,94.041,-5.798,no
7,0.045,3,1,1,0.393,0.263,328.574,0,333.92281,0,94.2,-9.506,no
6,0.784,1,0,1,0.649,0.096,293.32,0,301.97506,0,99.812,-15.846,no
11,0.201,7,0.691,0,0.202,2.961,866.424,0,872.41098,0,86.697,-11.67,no
2,0.031,1,0,1,0.288,0.113,218.244,0,223.79057,0,149.081,-7.701,no
7,1,4,0.219,1,0.953,0,243.873,0,249.57342,0,83.719,-11.099,no
1,0.534,1,0,1,0.557,0.328,252.558,0,258.42893,0,132.979,-6.661,no
7,0.811,4,0.046,1,0.779,0.467,210.454,0,220.76036,0,103.253,-15.965,no
6,0.582,4,1,1,0.546,2.119,237.459,0,268.30322,0,84.646,-25.946,no
5,0.378,4,0,1,0.511,3.094,49.528,0,49.52771,0,165,-13.123,no
7,0.113,4,0,1,0.328,0.067,75.146,0,78.2624,0,118.745,-3.737,no
4,0.402,4,0.67,1,0.436,0.56,198.258,0,213.78567,0,134.899,-6.471,no
2,0.071,4,0.841,0,0.334,0,195.5,0,207.85587,0,160.21,-5.701,no
9,0.902,4,0,0,0.832,0.397,347.301,0,369.21424,0,137.513,-15.275,no
7,0.704,1,0.232,1,0.601,0,185.08,0,195.91791,0,143,-6.911,no
2,0.741,4,0.832,1,0.698,0.194,168.316,0,178.6771,0,140.369,-10.042,no
5,0.209,5,0.728,1,0.573,0.189,228.084,0,230.94812,0,126.182,-6.552,no
2,0.232,5,0.634,0,0.207,0.2,300.031,0,302.34077,0,118.231,-12.757,no
11,0.621,4,0.441,0,0.423,0.357,547.097,0,552.69832,0,128.094,-7.926,no
10,0.763,5,0.766,0,0.725,0.403,160.52,0,174.13179,0,81.157,-19.506,no
0,0.501,4,0.813,1,0.662,8.586,296.681,0,313.41669,0,120.068,-4.271,no
8,0.501,7,0.91,1,0.525,7.755,175.589,0,189.54404,0,65.13,-19.685,no
11,0.763,4,0,0,0.545,0,252.244,0,266.08281,0,137.994,-8.526,no
8,0.019,4,1,0,0.386,0.073,177.708,0,185.86077,0,92.497,-14.254,no
2,0.628,4,0.318,1,0.648,0,514.38,0,519.88853,0,97.929,-11.072,no
5,0.928,4,0.288,1,0.675,0,369.511,0,376.73751,0,75.549,-12.16,no
2,0.196,4,0.316,0,0.238,0.26,132.122,0,135.99302,0,148.874,-17.702,no
5,0.716,1,0.052,1,0.705,0.514,156.949,0,161.09669,0,104.567,-20.056,no
9,0.876,4,0.473,1,0.479,0.293,188.081,0,188.08118,0,124.401,-7.718,no
1,0.285,4,0.422,0,0.474,0.362,147.592,0,152.45016,0,194.718,-8.257,no
10,0.332,4,1,0,0.383,1.222,263.094,0,274.02404,0,113.405,-13.508,no
3,0.871,1,0.527,1,0.939,0.194,112.106,0,118.33424,0,92.492,-23.72,no
4,0.196,4,0.44,0,0.537,0.218,230.168,0,246.7522,0,81.034,-9.568,no
4,0.101,4,0.162,1,0.056,0.27,353.344,0,367.51628,0,96.737,-15.303,no
8,0.049,3,0.702,0,0.127,0.218,193.231,0,209.50159,0,95.025,-14.589,no
8,0.127,4,0.142,1,0.098,0,283.08,0,285.88363,0,138.439,-6.351,no
1,0.348,4,0.569,1,0.345,0.463,229.384,0,247.50975,0,107.477,-8.23,no
2,0.541,4,0.656,1,0.677,0.421,253.91,0,271.38567,0,110.345,-6.884,no
6,0.673,1,0.619,0,0.582,0.079,463.946,0,473.5473,0,82.651,-8.482,no
0,0.724,4,0.051,1,0.651,0,215.719,0,215.71873,0,164.04,-14.844,no
1,0.566,4,1,0,0.716,0.096,208.149,0,222.1971,0,95.987,-8.184,no
11,0.24,3,1,0,0.323,0.258,180.535,0,189.12608,0,85.202,-3.792,no
8,0.353,4,0.206,1,0.473,0.311,283.034,0,293.3024,0,91.276,-8.757,no
10,0.189,1,1,0,0.33,0.076,226.186,0,229.48526,0,84.673,-2.811,no
1,0.552,4,1,0,0.487,0,357.117,0,373.34159,0,140.557,-6.677,no
0,0.448,4,0.045,0,0.348,0,171.59,0,179.90485,0,100.966,-10.035,no
0,0.819,4,0.401,1,0.629,0.2,105.082,0,116.71465,0,145.921,-12.947,yes
5,0.029,4,0.394,0,0.162,0.38,103.242,0,109.47873,0,91.714,-18.234,no
10,0.579,4,0.152,1,0.451,0,305.998,0,318.30159,0,96.985,-5.721,no
7,0.886,4,0,1,0.593,0.996,196.888,0,205.19138,0,91.938,-4.542,no
0,0.035,4,0.767,1,0.519,0,219.504,0,224.46975,0,132.324,-8.045,no
7,0.675,4,0.688,1,0.579,0.16,236.565,0,248.89424,0,107.48,-9.97,no
4,0.503,4,0.674,0,0.499,0.364,277.357,0,282.46159,0,167.841,-7.853,no
1,0.851,4,0.601,0,0.825,0,215.693,0,215.69261,0,92.308,-4.961,no
9,0.797,4,0,0,0.544,0.194,486.905,0,500.45342,0,128.008,-7.821,no
1,0.534,4,0.916,1,0.116,0,346.366,0,352.88771,0,129.019,-14.669,no
4,0.412,4,0,1,0.341,0,215.307,0,223.9473,0,149.998,-10.988,no
9,0.506,4,0.716,0,0.558,0.311,216.311,0,228.46649,0,120.011,-6.375,no
3,0.479,4,0.438,0,0.404,0,229.663,0,233.63873,0,114.115,-6.615,no
2,0.162,7,0.836,1,0.567,0,72.818,0,81.73669,0,124.555,-19.034,no
11,0.463,4,0.436,0,0.389,0.114,146.442,0,155.16689,0,168.064,-5.131,no
4,0.502,1,0.233,1,0.48,0.084,55.385,0,57.7824,0,192.768,-3.033,no
1,0,4,0.536,1,0,0.218,296.414,0,312.55465,0,122.988,-11.541,no
9,0.463,4,0.149,1,0.744,0.183,355.428,0,360.09751,0,175.479,-12.039,no
9,0.031,4,0.652,1,0.371,0,96.339,0,96.33914,0,79.065,-6.882,no
2,0.376,4,0.541,1,0.495,0.149,140.127,0,147.98322,0,94.069,-10.173,no
9,0.417,4,0.786,1,0.499,2.13,219.115,0,228.54485,0,105.079,-5.738,no
1,0.277,4,0.344,0,0.24,0,219.922,0,223.37261,0,140.427,-3.744,no
1,1,4,0.389,1,0.651,0.212,249.353,0,255.34649,0,90.612,-5.492,no
0,0.536,4,0.807,1,0.325,0.488,207.882,0,224.44363,0,98.991,-5.625,no
2,0.154,1,0.936,0,0.185,0,226.742,0,226.7424,0,64.542,-18.846,no
0,0.595,5,1,0,0.575,0,355.341,0,360.56771,0,90.018,-7.45,no
8,0,4,0.64,0,0.127,0.282,356.862,0,400.71791,0,126.991,-10.101,no
0,0.632,4,0.896,0,0.6,0.171,229.042,0,252.47302,0,92.624,-10.835,no
2,0.061,4,0.933,1,0.363,0.09,290.766,0,299.44118,0,100.461,-13.545,no
10,0.141,4,0.186,1,0.436,0.322,178.48,0,191.89506,0,153.138,-7.524,no
5,0.684,4,0.407,1,0.47,0.351,231.207,0,244.47955,0,166.087,-13.24,no
8,0.16,4,0.814,1,0.384,0.142,186.16,0,203.25832,0,101.981,-5.505,no
7,0.741,4,0.399,1,0.61,0,453.515,0,462.96771,0,140.04,-5.909,no
1,0.325,4,0.982,1,0.333,0.183,245.429,0,259.86567,0,113.016,-8.02,no
10,0.633,4,0.528,1,0.666,0.213,159.016,0,167.49669,0,82.043,-11.762,no
2,0,3,0.046,0,0.141,0.182,170.422,0,170.4224,0,118.991,-13.944,no
4,0.834,4,0,1,0.548,0.282,241.36,0,256.54812,0,136.952,-6.56,no
5,0.587,1,0.604,1,0.589,0.967,155.051,0,161.95873,0,76.999,-16.514,no
0,1,4,0.561,1,0.832,0.252,242.062,0,251.16689,0,110.787,-6.216,no
10,0.054,4,0,0,0.394,0.08,306.178,0,310.5171,0,156.356,-4.418,no
11,0.029,4,1,0,0.305,0.466,93.152,0,93.1522,0,95.27,-2.761,no
7,0.603,4,0.207,1,0.601,0,410.395,0,426.60526,0,128.058,-8.484,no
0,0.404,1,0.272,1,0.49,0.078,188.697,0,197.22404,0,83.364,-9.016,no
7,0.063,5,0.837,0,0.176,0.34,141.52,0,144.09098,0,80.176,-6.537,no
11,0.027,4,1,0,0.369,0.079,227.492,0,244.40118,0,90.21,-5.462,no
0,0.387,1,0.433,1,0.117,0,262.974,0,262.97424,0,80.525,-10.676,no
10,0.489,4,0.488,1,0.53,0,215.62,0,225.64526,0,88.051,-6.4,no
10,0.213,1,0,1,0.131,0,255.669,0,269.00853,0,151.371,-12.835,no
4,0.937,4,0.64,1,0.973,0,160.798,0,176.92689,0,79.531,-12.758,no
11,0.321,4,0.149,1,0.586,0.305,236.78,0,239.17669,0,146.008,-6.78,no
0,0.682,4,0.313,1,0.633,1.489,229.738,0,233.45587,0,133.199,-18.463,no
4,0.017,4,0.626,1,0.204,0,214.03,0,223.03302,0,110.023,-6.113,no
0,0.71,4,1,0,0.702,0,210.117,0,219.61098,0,121.969,-4.704,no
0,0.886,4,0.67,1,0.645,0,202.565,0,208.32608,0,97.018,-3.12,no
9,0.752,1,0,1,0.624,0.189,139.865,0,146.25914,0,140.836,-7.039,no
1,0.652,4,0,1,0.584,0.328,149.339,0,152.97261,0,140.703,-6.209,no
5,0.045,1,0.544,0,0.358,0.078,100.275,0,107.04934,0,134.685,-16.248,no
9,0.302,4,1,1,0.085,0,134.844,0,139.88526,0,195.794,-7.997,no
1,0.265,4,0.84,0,0.341,0,264.933,0,264.93342,0,163.904,-11.49,no
7,0.791,3,0.619,1,0.72,0.228,211.946,0,218.87955,0,132.982,-9.367,no
8,0.031,4,0,0,0.401,0.357,115.095,0,115.09506,0,91.213,-8.511,no
2,0.747,1,0,1,0.682,0.299,136.707,0,146.36363,0,156.664,-4.839,no
1,0.511,4,0.372,1,0.147,0,236.277,0,236.2771,0,66.362,-6.322,no
7,0.08,4,0.709,1,0.45,0.961,466.425,0,496.22159,0,126.043,-11.957,no
9,0.813,3,0.957,1,0.8,2.473,201.665,0,211.77424,0,150.947,-7.638,no
2,0.073,1,0.96,0,0.279,0,238.37,0,240.74404,0,74.819,-14.329,no
7,0.851,4,0.8,0,0.569,0,245.336,0,250.87955,0,139.942,-9.035,no
7,0.985,1,0,1,0.544,0,313.655,0,316.3424,0,52.028,-6.976,no
